"File","SZS","ExitCode","Seconds"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET615^5.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET616^5.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET617^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET618^5.p","Theorem","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET619^5.p","Theorem","0","0.23"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET620^5.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET621^5.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET622^5.p","Theorem","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET623^3.p","Theorem","0","0.23"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET623^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET624^3.p","Theorem","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET624^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET625^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET626^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET629^5.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET628^5.p","Theorem","0","0.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET627^5.p","Theorem","0","0.23"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET630^3.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET630^5.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET631^5.p","Theorem","0","0.23"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET632^5.p","Theorem","0","0.26"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET634^5.p","Theorem","0","0.26"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET633^5.p","Theorem","0","0.29"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET635^5.p","Theorem","0","0.27"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET636^5.p","Theorem","0","0.28"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET638^5.p","Theorem","0","0.27"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET640^3.p","Theorem","0","0.28"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET646^3.p","Theorem","0","0.28"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET647^3.p","Theorem","0","0.28"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET648^3.p","Theorem","0","0.27"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET649^3.p","Theorem","0","0.29"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET651^3.p","Theorem","0","0.28"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET657^3.p","Theorem","0","0.29"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET669^3.p","Theorem","0","0.3"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET670^3.p","Theorem","0","0.27"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET671^3.p","Theorem","0","0.27"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET672^3.p","Theorem","0","0.27"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET673^3.p","Theorem","0","0.29"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET680^3.p","Theorem","0","0.28"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET683^3.p","Theorem","0","0.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET684^3.p","Theorem","0","0.33"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET716^4.p","Theorem","0","0.32"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET747^4.p","Theorem","0","0.3"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET724^4.p","Theorem","0","0.31"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET752^4.p","Theorem","0","0.3"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET753^4.p","Theorem","0","0.3"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET764^4.p","Theorem","0","0.29"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET924^1.p","Theorem","0","0.3"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET925^7.p","Theorem","0","0.33"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET926^11.p","Theorem","0","0.33"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET926^12.p","Theorem","0","0.33"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET926^20.p","Theorem","0","0.32"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET926^7.p","Theorem","0","0.34"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET926^8.p","Theorem","0","0.33"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU453^1.p","Theorem","0","0.33"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU454^1.p","Theorem","0","0.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU455^1.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU456^1.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU457^1.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU458^1.p","Theorem","0","0.25"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU459^1.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU460^1.p","Theorem","0","0.23"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU461^1.p","Theorem","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU462^1.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU463^1.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU464^1.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET575^7.p","Theorem","0","1.68"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU465^1.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU467^1.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU468^1.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU469^1.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU470^1.p","GaveUp","0","0.2"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU472^1.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU473^1.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU474^1.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU475^1.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU478^1.p","GaveUp","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU479^1.p","GaveUp","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU480^1.p","GaveUp","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET907^7.p","Theorem","0","0.81"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU482^1.p","GaveUp","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU483^1.p","GaveUp","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU484^1.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU485^1.p","GaveUp","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU486^1.p","GaveUp","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU487^1.p","GaveUp","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU493^1.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU490^1.p","Theorem","0","0.21"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU494^1.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU495^1.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU492^1.p","Theorem","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU496^1.p","GaveUp","0","0.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU497^1.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU498^1.p","Theorem","0","0.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU499^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU499^1.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU500^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU500^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU501^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU501^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU502^1.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU502^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU503^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU503^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU504^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU504^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU505^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU466^1.p","Theorem","0","0.79"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU506^2.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU507^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU508^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU508^2.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU509^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU510^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU510^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU511^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU511^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU512^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU512^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU513^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU513^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU514^1.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU514^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU515^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU515^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU516^1.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU516^2.p","Theorem","0","0.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU518^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU517^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU519^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU520^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU521^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU522^2.p","Theorem","0","0.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU523^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU476^1.p","GaveUp","0","2.65"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU524^2.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU519^1.p","Theorem","0","1.88"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU525^2.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU526^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU526^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU527^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU527^2.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU528^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU528^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU529^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU529^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU530^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU530^2.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU531^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU531^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU532^1.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU532^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU533^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU533^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU534^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU534^2.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU535^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU535^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU536^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU536^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU537^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU537^2.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU538^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU538^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU539^1.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU539^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU540^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU540^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU541^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SCT\SCT169^1.p","Timeout","0","10.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SCT\SCT169^2.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU541^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SCT\SCT169^3.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU542^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU543^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SCT\SCT170^2.p","Timeout","0","10.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU544^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU544^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SCT\SCT170^3.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SCT\SCT170^1.p","Timeout","0","10.23"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU545^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU546^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU547^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU548^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU547^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU548^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU549^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU549^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU550^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU551^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU551^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU551^3.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU552^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU552^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU553^2.p","Theorem","0","0.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU553^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU554^1.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU555^1.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU556^1.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU557^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET013^7.p","Timeout","0","10.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET014^7.p","Timeout","0","10.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU559^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET020^7.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU559^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET018^7.p","Timeout","0","10.22"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU560^1.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU560^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU561^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU561^2.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU562^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU562^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU563^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU563^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU564^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU564^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU565^2.p","Theorem","0","0.06"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU565^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU566^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU566^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU567^1.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU567^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU568^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU568^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU569^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU569^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU570^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU571^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU571^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU572^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU572^1.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU573^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU574^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU575^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU575^2.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU576^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU576^1.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU577^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU577^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU578^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET741^4.p","Timeout","0","10.29"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET908^7.p","Timeout","0","10.31"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET916^7.p","Timeout","0","10.31"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU579^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SET\SET914^7.p","Timeout","0","10.37"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU452^1.p","Timeout","0","10.32"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU580^2.p","Theorem","0","0.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU581^2.p","Theorem","0","0.14"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU581^1.p","Theorem","0","0.24"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU582^1.p","Theorem","0","0.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU471^1.p","Timeout","0","10.18"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU582^2.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU583^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU477^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU584^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU584^1.p","Theorem","0","0.12"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU585^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU481^1.p","Timeout","0","10.19"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU586^1.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU580^1.p","Theorem","0","0.49"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU586^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU587^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU488^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU588^2.p","Theorem","0","0.09"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU587^2.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU489^1.p","Timeout","0","10.17"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU588^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU589^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU491^1.p","Timeout","0","10.16"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU589^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU590^2.p","Theorem","0","0.07"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU591^2.p","Theorem","0","0.08"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU591^1.p","Theorem","0","0.11"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU592^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU592^1.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU593^2.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU594^2.p","Theorem","0","0.13"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU594^1.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU595^2.p","Theorem","0","0.1"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU595^1.p","Theorem","0","0.15"
"C:\TPTP\TPTP-v9.3.1\Problems\SEU\SEU596^2.p","Theorem","0","0.13"
